date,sp500_close,sp500_return,sp500_log_return,sp500_cumulative_return,sp500_drawdown,vix_close,delta_vix,abs_delta_vix,vix_zscore,vix_move_regime,vix_shock_flag,risk_off_day,sp500_forward_return_1d,vix_forward_change_1d,sp500_forward_return_3d,vix_forward_change_3d,sp500_forward_return_5d,vix_forward_change_5d,sp500_forward_return_10d,vix_forward_change_10d,sp500_realized_vol_5d_ann,sp500_realized_vol_10d_ann,sp500_realized_vol_21d_ann
2025-05-27,5921.54,0.0204590182014952,,0.020459018201495205,0.0,18.96,-1.6099999999999994,1.6099999999999994,0.16105686716958992,High,False,False,-0.005571185873944895,0.34999999999999787,0.008320470688368387,-1.3500000000000014,0.01331072660152599,-2.1900000000000013,0.018841382478206548,0.14999999999999858,,,
2025-05-28,5888.55,-0.0055711858739448,-0.0055867628115837675,0.014773851334351384,-0.005571185873944895,19.31,0.3499999999999978,0.3499999999999978,0.26257927974918,Low,False,True,0.003929660103081378,-0.7399999999999984,0.008618420494009627,-0.8299999999999983,0.0199251088977761,-2.1499999999999986,0.015992052372825194,2.2900000000000027,,,
2025-05-30,5911.69,-8.118846379590039e-05,0.003921959156960142,0.014691463404261196,-0.0016634186377193494,18.57,-0.6099999999999994,0.6099999999999994,0.04793189315233157,Medium,False,False,0.010000524384736087,-0.9600000000000009,0.014999095013439545,-1.8000000000000007,0.02150315730357999,-1.620000000000001,0.0117022374312592,1.5700000000000003,,,
2025-06-04,5970.81,7.369727504324963e-05,0.00995085004584162,0.014766243400123669,0.0,17.61,-0.0800000000000018,0.0800000000000018,-0.23052958135168883,Low,False,False,-0.005277340930292529,0.870000000000001,0.005873574942093285,-0.4499999999999993,0.008613571692952737,-0.34999999999999787,-0.0004974199480473063,3.0100000000000016,,,
2025-06-05,5939.3,-0.0052773409302925,-0.005291315280564035,0.009410975969148971,-0.005277340930292529,18.48,0.870000000000001,0.870000000000001,0.021826129917579717,Medium,False,True,0.010280672806559643,-1.7100000000000009,0.01675449968851561,-1.5300000000000011,0.017840486252588716,-0.46000000000000085,0.014457932753018099,1.3499999999999979,0.17005524695717728,,
2025-06-06,6000.36,0.0102806728065596,0.01022818611570031,0.019788399940437795,0.0,16.77,-1.7100000000000009,1.7100000000000009,-0.4741833715427064,High,False,False,0.0009199448033119229,0.39000000000000057,0.003646447879793957,0.490000000000002,0.005458005852982062,2.34,0.015302415188422236,0.7100000000000009,0.10180947373017792,,
2025-06-09,6005.88,0.0009199448033119,0.0009195219134294774,0.020726548979440818,0.0,17.16,0.3900000000000005,0.3900000000000005,-0.36105839752544805,Low,False,False,0.005482960032501483,-0.21000000000000085,0.006556907563920689,0.8599999999999994,-0.0038562209035145623,4.440000000000001,0.014365921397030856,-0.3999999999999986,0.08958961678758294,,
2025-06-10,6038.81,0.0054829600325014,0.0054679833266551015,0.026323151851608273,0.0,16.95,-0.2100000000000008,0.2100000000000008,-0.42197184507320273,Low,False,False,-0.002743918089822439,0.3100000000000023,-0.0009438945752557881,2.16,-0.009594605559704705,3.1900000000000013,0.016925520094190682,-0.35999999999999943,0.09327518397919776,,
2025-06-11,6022.24,-0.0027439180898224,-0.002747689533666886,0.023507005189238983,-0.002743918089822439,17.26,0.3100000000000023,0.3100000000000023,-0.3320519939312789,Low,False,True,0.0038224979409655635,0.759999999999998,-0.006562342251388076,4.34,-0.009033183665878464,3.3599999999999994,0.02504549802067002,-0.9400000000000013,0.09944515846003246,,
2025-06-12,6045.26,0.0038224979409655,0.0038152107599636054,0.02741935860913869,0.0,18.02,0.759999999999998,0.759999999999998,-0.11160332661559685,Medium,False,False,-0.002009839113619738,1.0899999999999999,-0.010651320207898496,2.120000000000001,-0.003323264838898554,1.8099999999999987,0.02526773042019692,-1.1900000000000013,0.07762419751439714,0.12536826764432044,
2025-06-16,6033.11,0.0093927190532994,-0.0020118615505531068,0.037069619994475334,-0.002009839113619738,19.11,-1.7100000000000009,1.7100000000000009,0.20456647256084265,High,False,False,-0.008352242873078675,2.490000000000002,-0.010818632512916149,1.5100000000000016,0.009790970162984136,-1.629999999999999,0.040814770491504504,-2.7300000000000004,0.07288679071345289,0.08843307519880603,
2025-06-17,5982.72,-0.0083522428730786,-0.008387318295762114,0.028407762651990076,-0.010345295322285564,21.6,2.490000000000002,2.490000000000002,0.9268259220556455,High,False,True,-0.00030922389816012696,-1.4600000000000009,0.007095434852374849,-1.7700000000000031,0.018292682926829285,-4.84,0.04132902759948642,-3.8100000000000023,0.11186416364577727,0.0955866187698107,
2025-06-18,5980.87,-0.0003092238981601,-0.0003092717177288762,0.02808975439472472,-0.010651320207898496,20.14,-1.4600000000000009,1.4600000000000009,0.5033324295807813,High,False,False,-0.002178612810510794,0.4800000000000004,0.01861100475348909,-2.66,0.026777040798412255,-3.5500000000000007,0.04090542011446496,-3.330000000000002,0.10636045552973873,0.09568913772558252,
2025-06-20,5967.84,-0.0021786128105107,-0.0021809894398643337,0.025849944885445675,-0.012806727915755545,20.62,-1.5500000000000007,1.5500000000000007,0.6425631668327915,High,False,False,0.009606490790637912,-0.7900000000000027,0.020831657685192573,-3.8599999999999994,0.03438932679160289,-4.300000000000001,0.04950199737258365,-4.6800000000000015,0.10539177123610133,0.09717291681459797,
2025-06-23,6025.17,0.0096064907906379,0.009560641855696161,0.03570476293356406,-0.003323264838898554,19.83,-0.7900000000000027,0.7900000000000027,0.4134125784388574,Medium,False,False,0.011121677894565751,-2.349999999999998,0.019227673244074595,-3.2399999999999984,0.028686327522708943,-3.0,0.03893334129991355,-3.4299999999999997,0.12342250942423574,0.09852152862071464,
2025-06-24,6092.18,0.0111216778945657,0.011060286796933383,0.047223537700778806,0.0,17.48,-2.349999999999998,2.349999999999998,-0.2682379060241079,High,False,False,-3.282897091061443e-06,-0.7199999999999989,0.013277677284650125,-1.1600000000000001,0.030722992426356344,-1.1000000000000014,0.028951869445748457,-0.28000000000000114,0.13066934537832625,0.10043115631611922,
2025-06-25,6092.16,-3.282897091061443e-06,-3.2829024796399153e-06,0.04722009977367314,-3.282897091061443e-06,16.76,-0.7199999999999989,0.7199999999999989,-0.4770840119021227,Medium,False,False,0.008020143922681022,-0.1700000000000017,0.017374789893896514,0.06999999999999673,0.02262251812165128,1.0299999999999976,0.02488444164302983,0.6199999999999974,0.09859474493596938,0.10098860129030011,
2025-06-26,6141.02,0.008020143922681,0.00798815349977744,0.05561895569258235,0.0,16.59,-0.1700000000000017,0.1700000000000017,-0.5263948980122101,Low,False,False,0.005219002706390752,-0.2699999999999996,0.022525573927458353,-0.21000000000000085,0.013759929132294069,0.21999999999999886,0.01997713734851847,0.5700000000000003,0.09521084518809844,0.10379220485545329,
2025-06-27,6173.07,0.0052190027063907,0.005205430912106124,0.061128233879259364,0.0,16.32,-0.2699999999999996,0.2699999999999996,-0.6047121877164656,Low,False,False,0.0040401291415779195,0.509999999999998,0.009219075759711037,1.4699999999999989,0.014610234453845683,-0.3800000000000008,0.020041891635766307,0.08999999999999986,0.06957037866834354,0.09940706490502153,
2025-07-01,6198.01,-0.0011184618731818,0.004031989735306496,0.05994140240710877,0.0,16.83,0.0999999999999978,0.0999999999999978,-0.45677952938620553,Low,False,True,0.013123567080401743,-0.4499999999999993,0.004438521396383788,-0.019999999999999574,0.009961261759822815,-0.4299999999999997,0.018007392695397417,-0.3299999999999983,0.08267419432482077,0.10219978030585072,
2025-07-03,6279.35,0.008338926875014,0.013038199150630092,0.06878017625358157,0.0,16.38,-0.2600000000000015,0.2600000000000015,-0.5873083455599647,Low,False,False,-0.00786227873904155,1.4100000000000001,-0.0025623671239858314,-0.4399999999999995,-0.0017183307189437835,0.8200000000000003,0.012670101204742545,-1.0099999999999998,0.07039457836984588,0.10051756491157193,0.1101506446237092
2025-07-07,6229.98,-0.0078622787390415,-0.007893349417233964,0.06037712859711397,-0.00786227873904155,17.79,0.3099999999999987,0.3099999999999987,-0.17831805488218513,Low,False,True,-0.0007158931489344988,-0.9800000000000004,0.004778506512059577,-1.3900000000000006,0.002211885110385614,-0.41000000000000014,0.02140777337969002,-2.3999999999999986,0.11010382422477887,0.09898183031820974,0.09714571643966566
2025-07-08,6225.52,-0.0007158931489344,-0.0007161495228000803,0.05961801187546456,-0.008572543336491822,16.81,-0.9800000000000004,0.9800000000000004,-0.46258081010503915,Medium,False,False,0.0060621442064277,-0.8699999999999992,0.006913478713424626,0.39000000000000057,0.006132821033423719,0.3500000000000014,0.026201827317236193,-1.879999999999999,0.09957146861014675,0.09939231872656229,0.09387529767337735
2025-07-09,6263.26,0.0060621442064277,0.0060438433346767795,0.06604156906718184,-0.0025623671239858314,15.94,-0.8699999999999992,0.8699999999999992,-0.7149365213743072,Medium,False,False,-0.0005604110319545885,0.4599999999999991,-0.0031133946219700226,1.4399999999999995,0.0053534421371617125,0.47000000000000064,0.020198746339765483,-0.9100000000000001,0.10209167244326572,0.09581539605650813,0.09450503851008286
2025-07-11,6259.75,-0.0032975291618766,-0.0005605681209086555,0.06252626590541,-0.0031213421771362215,16.4,0.6199999999999992,0.6199999999999992,-0.5815070648411311,Medium,False,True,0.0014074044490595128,0.8000000000000007,0.0006310156156394964,0.7600000000000016,0.00796677183593597,0.10000000000000142,0.017749910140181235,-0.41999999999999815,0.10595964178057972,0.09606833689800934,0.0962429500194956
2025-07-14,6268.56,0.0014074044490595,0.0014064149836947593,0.06402167009928794,-0.0017183307189437835,17.2,0.8000000000000007,0.8000000000000007,-0.3494558360877808,Medium,False,False,-0.003956251515499609,0.17999999999999972,0.0045034266242964804,-0.7899999999999991,0.014413198565539576,-1.83,0.015049708385976857,-1.7199999999999989,0.08250513840140784,0.08341807750775637,0.09239947918725222
2025-07-15,6243.76,-0.0039562515154996,-0.003964098180953002,0.0598121327544332,-0.005667784085932492,17.38,0.1799999999999997,0.1799999999999997,-0.2972443096182771,Low,False,True,0.003193588478737075,-0.21999999999999886,0.010548131254244142,-0.879999999999999,0.019153522877240592,-1.9899999999999984,0.015316091585839242,-0.6600000000000001,0.06434488621459057,0.08779734230202749,0.09049089195613606
2025-07-16,6263.7,0.003193588478737,0.003188499806256573,0.0631967365712236,-0.0024922961771521868,17.16,-0.2199999999999988,0.2199999999999988,-0.36105839752544805,Low,False,False,0.005282820058431836,-0.75,0.015200280984082992,-1.790000000000001,0.019946676884269765,-2.2300000000000004,-0.004101409709915793,3.219999999999999,0.06787640952799869,0.08034086023238629,0.09053910621350864
2025-07-18,6296.79,-9.051412020266714e-05,0.005268914915294687,0.06310050225401054,0.0,16.41,-0.1099999999999994,0.1099999999999994,-0.5786064244817138,Low,False,False,0.0020375461147663643,0.08999999999999986,0.010570465268811668,-1.0199999999999996,0.014766253916678185,-1.3800000000000008,0.005264587194427683,1.1099999999999994,0.04841625426105999,0.0763509348524798,0.08986148428938062
2025-07-22,6309.62,0.0006375285460542,0.0020354731330680664,0.06377825917152213,0.0,16.5,-0.1499999999999985,0.1499999999999985,-0.552500661246962,Low,False,False,0.007811880905664648,-1.1300000000000008,0.01252373360043868,-1.5700000000000003,0.009705814296264936,-0.5199999999999996,-0.001653031402842009,1.3500000000000014,0.04197171530046582,0.0760124998214223,0.0885110281632736
2025-07-23,6358.91,0.0078118809056646,0.00778152614671157,0.07208836824220533,0.0,15.37,-1.1300000000000008,1.1300000000000008,-0.8802730218610693,High,False,False,0.000698232873244109,0.02000000000000135,0.0048530329883582635,-0.33999999999999986,0.0006274660279828037,0.11000000000000121,-0.002178046237483966,1.4000000000000004,0.06908170306451483,0.07449665215967907,0.09068111045025021
2025-07-24,6363.35,0.0006982328732441,0.00069798922208264,0.07283693558393467,0.0,15.39,0.0200000000000013,0.0200000000000013,-0.874471741142235,Low,False,False,0.003974321701619488,-0.46000000000000085,0.001180195965961195,0.5899999999999999,-0.003765312296196144,1.3299999999999983,-0.003669450839573596,1.1799999999999997,0.05150699500397491,0.05894447072238462,0.08671859293268903
2025-07-25,6388.64,0.0039743217016194,0.003966444948062531,0.07710073469932488,0.0,14.93,-0.4600000000000008,0.4600000000000008,-1.0079011976754115,Low,False,False,0.00017687645570885202,0.09999999999999964,-0.004029026522076817,0.5500000000000007,-0.02357778807383104,5.449999999999999,0.0001267875478974112,0.22000000000000064,0.05250548583620023,0.0594318153185184,0.07901028992021106
2025-07-28,6389.77,0.0001768764557088,0.00017686081491241623,0.07729124845971991,0.0,15.03,0.0999999999999996,0.0999999999999996,-0.9788947940812429,Low,False,False,-0.0029594179446209568,0.9500000000000011,-0.007884477845055526,1.6899999999999995,-0.009363404316587443,2.49,-0.002554082541312175,1.2200000000000006,0.05166789068424518,0.0543037207289564,0.07883219227674809
2025-07-29,6370.86,-0.0029594179446209,-0.002963805680808562,0.07410309340744514,-0.0029594179446209568,15.98,0.9500000000000012,0.9500000000000012,-0.7033339599366394,Medium,False,True,-0.001249438851269713,-0.5,-0.020852757712459424,4.399999999999999,-0.011249658601821477,1.870000000000001,0.015024659151197772,-1.4900000000000002,0.06510113024703346,0.05356633888498974,0.07942781237577572
2025-07-30,6362.9,-0.0012494388512697,-0.0012502200507658046,0.07276106727227294,-0.004205159184133556,15.48,-0.5,0.5,-0.8483659779074832,Medium,False,False,-0.0036948561190650597,1.2399999999999984,-0.0051800279746656575,2.039999999999999,-0.00280375300570479,1.2899999999999991,0.016602492574140815,-0.6500000000000004,0.04089899312381281,0.054771487979470644,0.0754827388523956
2025-07-31,6339.39,-0.003694856119065,-0.0037016989606790673,0.0687973694785673,-0.007884477845055526,16.72,1.2399999999999984,1.2399999999999984,-0.488686573339791,High,False,True,-0.01599207494727417,3.66,-0.0063413041317856855,1.1300000000000026,9.622376916396114e-05,-0.14999999999999858,0.01741650221866764,-1.629999999999999,0.04826833219803544,0.05414488362752519,0.06934684898810271
2025-08-01,6238.01,-0.0159920749472741,-0.016121328046944328,0.051705081842416734,-0.023750463631711294,20.38,3.66,3.66,0.5729477982067859,High,True,True,0.01473707159815385,-2.8599999999999994,0.017160921511828242,-3.6099999999999994,0.0242769729448975,-5.229999999999999,0.033847332723095924,-5.389999999999999,0.1026430286722739,0.09843470127658503,0.09095657059893945
2025-08-04,6329.94,0.0147370715981538,0.014629536175940316,0.06720413493367072,-0.009363404316587443,17.52,-2.859999999999999,2.859999999999999,-0.25663534458644066,High,True,False,-0.004857865951336082,0.33000000000000185,0.0015892725681445619,-0.9499999999999993,0.006873682846914919,-1.2699999999999996,0.012864260956660045,-1.9499999999999993,0.17391871624075325,0.12665727065710908,0.10067244477324219
2025-08-05,6299.19,-0.004857865951336,-0.004869703735275621,0.062019800303451555,-0.014175784104905276,17.85,0.3300000000000018,0.3300000000000018,-0.1609142127256832,Low,False,True,0.007281888623775545,-1.0800000000000018,0.014328826404664818,-2.700000000000001,0.026573257831562502,-3.360000000000001,0.011268115424364122,-1.25,0.17521161932248228,0.12936113318867765,0.10082187022485521
2025-08-06,6345.06,0.0072818886237755,0.00725550368351513,0.06975331020550568,-0.00699712196213631,16.77,-1.0800000000000018,1.0800000000000018,-0.4741833715427064,Medium,False,False,-0.0007974707882983934,-0.1999999999999993,0.0044743469722901,-0.5199999999999996,0.0194608088812398,-1.9399999999999995,0.01920391611742045,-2.549999999999999,0.18815285065246998,0.12847375460072788,0.10374266411416545
2025-08-07,6340.0,-0.0007974707882983,-0.0007977889372803304,0.06890021318993145,-0.007789012750067714,16.57,-0.1999999999999993,0.1999999999999993,-0.5321961787310437,Low,False,False,0.007799684542586727,-1.42,0.019965299684542526,-2.08,0.017318611987381827,-1.4800000000000004,0.015665615141955858,-1.7800000000000011,0.1861723228566497,0.12840407651660296,0.09974981229249966
2025-08-08,6389.45,0.0077996845425867,0.007769424248420975,0.07723729766031662,-5.008004982975933e-05,15.15,-1.42,1.42,-0.9440871097682402,High,False,False,-0.002504127898332431,1.0999999999999996,0.012378217217444476,-0.3200000000000003,0.009343527220652792,-0.16000000000000014,0.011971296433965328,-0.5300000000000011,0.12257957171372584,0.13334232710317492,0.09889873183990719
2025-08-11,6373.45,-0.0025041278983324,-0.002507268470623103,0.07453975769012122,-0.002554082541312175,16.25,1.0999999999999996,1.0999999999999996,-0.6250166702323838,High,False,True,0.014612180216366344,-1.7599999999999998,0.011979383222587403,-1.1600000000000001,0.0059496818834383625,-0.6799999999999997,0.006603958609544325,0.9200000000000017,0.09214852417388697,0.13394560388472115,0.09942982776800348
2025-08-13,6466.58,0.0032300302834731,0.014506451022574751,0.07801055364825626,0.0,14.49,-0.2400000000000002,0.2400000000000002,-1.135529373489754,Low,False,False,0.00030309684562790373,0.33999999999999986,-0.0026953969486189777,0.5,-0.014908962697438244,2.110000000000001,-0.0028330276591335135,1.8600000000000012,0.07366722866594529,0.13400962672558278,0.09797328656811922
2025-08-14,6468.54,0.0003030968456279,0.0003030509210582011,0.07833729524662059,0.0,14.83,0.3399999999999998,0.3399999999999998,-1.0369076012695804,Low,False,False,-0.0028970988816641174,0.2599999999999998,-0.00883816131615478,0.7400000000000002,-0.0002519888568363049,-0.6099999999999994,0.002003543303434885,0.34999999999999964,0.06417238246396517,0.1337023777237596,0.09698059042634567
2025-08-15,6449.8,-0.0028970988816641,-0.002901303595573168,0.07521324547450492,-0.0028970988816641174,15.09,0.2599999999999998,0.2599999999999998,-0.9614909519247415,Low,False,True,-0.00010077831870769494,-0.09999999999999964,-0.0123461192595119,1.5100000000000016,-0.0016248565847003515,-0.3000000000000007,0.021344847902260655,-0.379999999999999,0.07054211420175047,0.13305150531680854,0.09774030683779646
2025-08-18,6449.15,-0.0001007783187076,-0.00010078339718333496,0.07510488729137377,-0.0029975852356173283,14.99,-0.0999999999999996,0.0999999999999996,-0.9904973555189103,Low,False,False,-0.005858136343549147,0.5800000000000001,0.0027538512827272044,-0.7699999999999996,0.002603443864695354,-0.370000000000001,0.025759983873843817,0.6999999999999993,0.03922614821834806,0.09630197025358528,0.0964208844662805
2025-08-19,6411.37,-0.0058581363435491,-0.005875362532782091,0.06880677627800491,-0.00883816131615478,15.57,0.5800000000000001,0.5800000000000001,-0.8222602146727314,Medium,False,True,-0.006426083660746373,1.0300000000000011,0.004359442677618119,-0.7800000000000011,0.0006504070112940408,1.6000000000000014,0.044043628740815244,0.5300000000000011,0.054749471746411635,0.07433700003285511,0.09854644339252758
2025-08-21,6370.17,-0.0040042027712021,-0.006446819818947347,0.06452705722255292,-0.015207450212876505,16.6,0.910000000000002,0.910000000000002,-0.5234942576527928,Medium,False,True,0.01518640789806236,-2.380000000000001,0.01503413566670897,-1.9800000000000022,0.012258699532351702,-0.25,0.0368200534679608,0.13999999999999702,0.04147954325174646,0.07283184596497778,0.09965270336104014
2025-08-22,6466.91,0.0151864078980623,0.015072248733122962,0.08069339933205866,-0.0002519888568363049,14.22,-2.380000000000001,2.380000000000001,-1.2138466631940097,High,False,False,-0.0042663343080389105,0.5699999999999985,-0.007943515527508493,2.950000000000001,0.002256100672500594,0.9599999999999991,0.03425902015027282,2.0600000000000005,0.13476968473314366,0.0999689071442242,0.11257950484634982
2025-08-25,6439.32,-0.0042663343080389,-0.00427546108007526,0.07608280000601719,-0.004517248096170157,14.79,0.5699999999999985,0.5699999999999985,-1.0485101627072482,Medium,False,True,0.004133976879546308,-0.16999999999999993,0.0013883453532361756,1.5600000000000023,0.02300708770491311,-0.0799999999999983,0.04293465769677551,1.8599999999999994,0.1372495568666412,0.10321398785860582,0.11082893321939988
2025-08-26,6465.94,0.0041339768795463,0.004125455473914741,0.08053130142171949,-0.0004019454158126212,14.62,-0.1699999999999999,0.1699999999999999,-1.097821048817335,Low,False,False,-0.00779469033118152,2.5500000000000025,0.002406455983198219,0.5600000000000005,0.023096409802751072,1.0700000000000003,0.04242847907651481,1.7500000000000018,0.13994776210633425,0.09763217427626329,0.11165938344749032
2025-09-02,6415.54,-0.0069223220118076,-0.007825227719692407,0.07305151580944069,-0.008193502706947742,17.17,1.0500000000000007,1.0500000000000007,-0.3581577571660307,Medium,False,True,0.005100116280157385,-0.8200000000000003,0.026798991199493694,-2.460000000000001,0.04336501681853755,-1.0700000000000003,0.052712632140084814,-0.870000000000001,0.1434126372340738,0.10355319404897259,0.11358367056472944
2025-09-03,6448.26,0.0051001162801573,0.005087154738689037,0.07852420331466803,-0.003135174243337757,16.35,-0.8200000000000003,0.8200000000000003,-0.5960102666382147,Medium,False,False,0.005154878990611289,-1.1700000000000017,0.02590156104127317,-0.6600000000000019,0.024263909954003182,0.389999999999997,0.044484868786308196,0.0799999999999983,0.13857994018187722,0.10565120303464262,0.11503601485198012
2025-09-05,6481.5,-0.0031651410010334,0.00514163808592194,0.07511052213814984,0.0,15.18,-0.120000000000001,0.120000000000001,-0.9353851886899898,Low,False,False,0.016349610429684525,-0.46999999999999886,0.03274704929414485,0.9200000000000017,0.031930880197485134,1.1000000000000014,0.010955797269150747,6.48,0.08474554573472351,0.10686222913342448,0.11510667515490669
2025-09-11,6587.47,0.0084858635280862,0.016217394719452827,0.08423376330662369,0.0,14.71,-0.6399999999999988,0.6399999999999988,-1.0717152855825827,Medium,False,False,0.0042216511042934,0.9799999999999986,0.0026186077507752703,2.0299999999999976,0.019479405598811006,1.9399999999999977,0.010208775144326943,4.32,0.10083639917214066,0.11408800872892744,0.11858857904111025
2025-09-15,6615.28,0.0047066578173196,0.004212764936026403,0.08933688062449274,0.0,15.69,0.9299999999999996,0.9299999999999996,-0.7874525303597291,Medium,False,False,0.011861931770083878,0.4100000000000019,0.011062267961446937,0.5900000000000016,0.0188956476521025,0.6800000000000015,0.004388325210724409,5.119999999999999,0.10184624999414746,0.11549938876129544,0.11838545002179651
2025-09-22,6693.75,0.0044100258689507,0.011792130500481335,0.09414088444804891,0.0,16.1,0.6500000000000021,0.6500000000000021,-0.6685262756236366,Medium,False,False,-0.013300466853408022,0.639999999999997,0.0032926237161530203,0.5499999999999972,0.00895910364145669,0.1999999999999993,-0.0033897292250232303,4.539999999999999,0.0679538261622415,0.10889537367692344,0.10152916842067929
2025-09-25,6604.72,-0.0050090615052493,-0.013389710265380828,0.08866026546244088,-0.013300466853408022,16.74,0.5599999999999987,0.5599999999999987,-0.48288529262095736,Medium,False,True,0.01267881151661232,-0.4599999999999973,0.020524715657893156,-0.36999999999999744,0.01974194212623681,-0.3099999999999987,0.003686757349289582,8.57,0.09082553366007177,0.11064420865309135,0.09274551755993107
